step,epoch,loss,learning_rate,grad_norm,step_time,eval_loss,eval_accuracy
0,0.0,2.4144648595635037,0.025,1.144961742588083,0.00027366200083633885,,
0,0.0,,,,,2.2993474640138922,0.11944444444444445
1,0.0223,2.3634643003904605,0.05,0.9685587744276843,0.0001802099977794569,,
2,0.0445,2.378690612387565,0.075,1.0202746726560759,0.00021598000239464454,,
3,0.0668,2.183269268313254,0.1,0.9689875732479352,0.00013976199988974258,,
4,0.0891,2.2480706577861524,0.125,0.8917862992565038,0.00012024399984511547,,
5,0.1113,2.2440409898529703,0.15,0.9502923839658046,0.00014804799866396934,,
5,0.1113,,,,,2.1541517040092795,0.325
6,0.1336,2.13864307376452,0.175,0.9315463083468843,0.00011766900206566788,,
7,0.1559,2.2034467473742034,0.2,0.8084457737097295,0.00011604600149439648,,
8,0.1781,2.1256628566691957,0.225,1.059392132243351,0.00018771599934552796,,
9,0.2004,2.2371346613076852,0.25,0.8259444422799849,0.00016918899927986786,,
10,0.2227,2.0322518810310393,0.275,0.7393305516496809,0.00020981899797334336,,
10,0.2227,,,,,1.9528394250568144,0.40555555555555556
11,0.245,1.9278245640059866,0.3,0.917847338343866,0.00011720799739123322,,
12,0.2672,1.9937900226996073,0.325,0.7759121336427147,0.0001475569988542702,,
13,0.2895,1.7426451585240115,0.35,0.8248322537645225,0.00014519300020765513,,
14,0.3118,1.7165896101902085,0.375,0.6542606059889384,0.00016577299902564846,,
15,0.334,1.7583686945873838,0.4,1.0654678703453895,0.0001357139990432188,,
15,0.334,,,,,1.7197738356331418,0.5361111111111111
16,0.3563,1.6472268294329877,0.425,0.9398144428452776,0.00012064499969710596,,
17,0.3786,1.6437032525880604,0.45,0.8986273652322306,0.00011524399815243669,,
18,0.4008,1.4824970457944784,0.475,1.102109854077951,0.00012145700020482764,,
19,0.4231,1.4319554779312897,0.5,1.0363154878728267,0.00011252900003455579,,
20,0.4454,1.4618382581289082,0.5,0.9923489089955024,0.0001246029969479423,,
20,0.4454,,,,,1.3806944346447365,0.5944444444444444
21,0.4676,1.4051844574146934,0.49999145641604364,0.8893694674672555,0.00012633599908440374,,
22,0.4899,1.280111514020103,0.49996582624811725,0.9104089509439625,0.0001167779992101714,,
23,0.5122,1.1933883456391468,0.4999231112480087,0.7582029364590942,0.00011544500011950731,,
24,0.5344,1.0360026284024255,0.4998633143352315,1.142925638790919,0.00011926300066988915,,
25,0.5567,0.9478812864904096,0.4997864395968252,0.9625969730854547,0.00011378199997125193,,
25,0.5567,,,,,0.9727832648415935,0.7444444444444445
26,0.579,1.0515619586203093,0.4996924922870762,1.218198034200336,0.000135473001137143,,
27,0.6013,1.153967550070077,0.49958147882715814,1.3758948083922662,0.00011584500316530466,,
28,0.6235,1.2096171579601336,0.49945340680469363,1.2250618416532524,0.00011989300037384965,,
29,0.6458,0.9545530665271413,0.49930828497323526,1.1162747213710804,0.00011982299838564359,,
30,0.6681,0.8163372472025203,0.49914612325166746,0.9865428770524964,0.00011682699914672412,,
30,0.6681,,,,,0.8457297464950503,0.7388888888888889
31,0.6903,1.0595558678608852,0.49896693272352843,1.3713418900502021,0.00016885800141608343,,
32,0.7126,1.1488686071598213,0.49877072563625285,2.049886087943793,0.00013126599878887646,,
33,0.7349,1.0319661194032757,0.49855751540033444,1.3137138549166116,0.00011466300202300772,,
34,0.7571,0.7544546213280999,0.49832731658840956,0.7167234789131586,0.00011162699956912547,,
35,0.7794,0.6178178571761276,0.4980801449342612,0.5968668431704233,0.0001481280014559161,,
35,0.7794,,,,,0.6397366910527434,0.825
36,0.8017,0.8133047248815671,0.4978160173317438,1.1409430585343785,0.00013196699728723615,,
37,0.8239,0.786606802818086,0.49753495183362795,1.4120685102142243,9.622700235922821e-05,,
38,0.8462,0.897597853872663,0.4972369676503671,1.7209714747669913,0.00017930899775819853,,
39,0.8685,0.5564039795124222,0.49692208514878444,0.914585556143386,0.00012941200111526996,,
40,0.8907,0.5957346262521312,0.4965903258506806,0.9310753865273173,0.00014528300016536377,,
40,0.8907,,,,,0.6030107916968206,0.8277777777777777
41,0.913,0.6996160424376158,0.49624171243136295,1.1141401690311004,0.00017654299881542102,,
42,0.9353,0.427633689557002,0.4958762687180956,0.6579097451093143,0.0001397519990860019,,
43,0.9576,0.8376262681364236,0.49549401968847095,1.4749461580563545,8.270100079244003e-05,,
44,0.9798,0.5996241483567961,0.49509499146870234,1.0139243426442814,9.186899842461571e-05,,
45,1.0021,0.8170403393456809,0.4946792113318386,1.589255325891345,8.410400187131017e-05,,
45,1.0021,,,,,0.5943665485770224,0.8305555555555556
46,1.0244,0.5631793168459798,0.49424670769589985,0.6519519245842776,0.00026639800125849433,,
47,1.0466,0.4020132442310072,0.49379751012193496,0.7383102530109152,0.00011176699990755878,,
48,1.0689,0.7725560961510131,0.49333164931200146,0.9855599150252715,0.00014426099733100273,,
49,1.0912,0.33065477889839506,0.4928491571070669,0.5919513154984054,9.655800022301264e-05,,
50,1.1134,0.5667886068039387,0.4923500664848326,1.030262182755679,7.143900074879639e-05,,
50,1.1134,,,,,0.579967663704592,0.8333333333333334
51,1.1357,0.5694456733825587,0.4918344115574796,1.360673613077063,8.645799971418455e-05,,
52,1.158,0.5107186345660539,0.49130222756933717,0.6880264322642213,7.252100112964399e-05,,
53,1.1802,0.5682489219455622,0.49075355089447403,0.8816305635198687,6.232099985936657e-05,,
54,1.2025,0.6462735008970103,0.49018841903421206,1.1818575470374741,5.950600098003633e-05,,
55,1.2248,0.776926715947895,0.4896068706145632,1.3160022540535334,5.766200047219172e-05,,
55,1.2248,,,,,0.4876211369194015,0.8722222222222222
56,1.247,0.5044374119955137,0.4890089453835894,1.0248680338743668,6.30530012131203e-05,,
57,1.2693,0.30676953281056585,0.48839468420868604,0.6059829914747874,6.2039998738328e-05,,
58,1.2916,0.4047425944314339,0.4877641290737884,0.811660986303245,7.099799768184312e-05,,
59,1.3138,0.569777624441188,0.48711732307650235,0.990986416351263,6.003700036671944e-05,,
60,1.3361,0.5823174907875283,0.48645431042515863,1.311266142944454,5.712100028176792e-05,,
60,1.3361,,,,,0.6245951076572597,0.7972222222222223
61,1.3584,0.5775800838333094,0.4857751364357913,1.4569929996117486,5.8934998378390446e-05,,
62,1.3807,0.4346964828276441,0.4850798475290403,0.9226081418447036,5.670099926646799e-05,,
63,1.4029,0.5764856758417503,0.48436849122697884,0.956554496581514,5.597900235443376e-05,,
64,1.4252,0.4925025025905994,0.4836411161498652,1.147505627904594,5.6991000747075304e-05,,
65,1.4475,0.39467505531879643,0.48289777201281975,0.8180495277046343,6.560700057889335e-05,,
65,1.4475,,,,,0.34365850076458526,0.9194444444444444
66,1.4697,0.44311075654393145,0.48213850962242677,0.5718386077014831,0.00010874199870158918,,
67,1.492,0.3381318003668532,0.48136338087326214,0.47639359130474795,7.166999785113148e-05,,
68,1.5143,0.4636043471777359,0.4805724387443462,0.8347231723682438,7.535700206062756e-05,,
69,1.5365,0.36121588089851275,0.47976573729552274,0.6974691149101084,8.42039989947807e-05,,
70,1.5588,0.2769567305140328,0.47894333166376435,0.5838969101214558,0.0001229800000146497,,
70,1.5588,,,,,0.34589566034333735,0.8916666666666667
71,1.5811,0.3773496681101326,0.4781052780594034,0.7851285727927834,9.874199895421043e-05,,
72,1.6033,0.2964853557565887,0.47725163376229063,0.67934469282291,6.711999958497472e-05,,
73,1.6256,0.29439347516054254,0.47638245711787974,0.5151040134805177,6.135900184744969e-05,,
74,1.6479,0.40389507016238324,0.4754978075332398,0.9296779138052914,5.821399827254936e-05,,
75,1.6701,0.3744573496728546,0.4745977454729947,0.591882609845424,5.638899892801419e-05,,
75,1.6701,,,,,0.28559352847933284,0.9305555555555556
76,1.6924,0.3282804559515982,0.47368233245519087,0.754914920743045,6.184000085340813e-05,,
77,1.7147,0.27156131586269766,0.47275163104709195,0.5554535047825366,6.0307000239845365e-05,,
78,1.737,0.290678847131556,0.47180570486090295,0.6740373132584677,5.719199907616712e-05,,
79,1.7592,0.5165804319468345,0.47084461854942217,1.1376652314502738,5.612899985862896e-05,,
80,1.7815,0.5573276528318485,0.46986843780162224,1.6564042058407866,5.7391000154893845e-05,,
80,1.7815,,,,,0.4766822140385178,0.8333333333333334
81,1.8038,0.19856255218896623,0.46887722933816073,0.5403780184662486,5.953599975327961e-05,,
82,1.826,0.37748643123480796,0.4678710609068193,0.7397565506516302,5.688099918188527e-05,,
83,1.8483,0.36101723816763753,0.4668500012778738,0.9434167326195274,5.619899820885621e-05,,
84,1.8706,0.4047879464312567,0.4658141202393935,1.0311266848844447,5.552799848373979e-05,,
85,1.8928,0.19497746954069778,0.4647634885924713,0.5005116543852232,9.789899922907352e-05,,
85,1.8928,,,,,0.24533811701691716,0.9416666666666667
