step,epoch,loss,learning_rate,grad_norm,step_time,eval_loss,eval_accuracy
30,0.6681,,,,,0.8161914039721825,0.7027777777777777
31,0.6903,0.852416028116194,0.5,1.388092896894831,6.344399662339129e-05,,
32,0.7126,0.6579517344635726,0.5,0.8271915415619557,5.709200195269659e-05,,
33,0.7349,0.3878936662449714,0.5,0.39939047243473036,0.00013331000081961975,,
34,0.7571,0.5066771725788654,0.5,0.7466091024334938,8.776100003160536e-05,,
35,0.7794,0.5926877060020297,0.5,0.8432151906130657,6.697099888697267e-05,,
35,0.7794,,,,,0.5637810293874621,0.8666666666666667
36,0.8017,0.6815480645238924,0.5,1.094158644167028,6.595800005015917e-05,,
37,0.8239,0.74765445212843,0.5,0.8839783479653377,6.313300036708824e-05,,
38,0.8462,0.7721657449341891,0.5,0.9627287923350545,5.8935002016369253e-05,,
39,0.8685,0.39705574210349653,0.5,0.5497215633088957,5.807400157209486e-05,,
40,0.8907,0.6382068999330726,0.5,0.8047801498916336,9.507499999017455e-05,,
40,0.8907,,,,,0.48807853590155303,0.8805555555555555
41,0.913,0.4652416990351489,0.5,0.9958007963747115,8.198999785236083e-05,,
42,0.9353,0.6146037668660139,0.5,1.8889582540554453,6.581900015589781e-05,,
43,0.9576,0.7524423281359869,0.5,1.3205504229271896,6.160999691928737e-05,,
44,0.9798,0.5235873860292951,0.5,1.050818262363252,7.954500324558467e-05,,
45,1.0021,0.4293038557211612,0.5,0.7184033930013857,5.870400127605535e-05,,
45,1.0021,,,,,0.45505634284697327,0.9027777777777778
46,1.0244,0.5426372586959347,0.5,0.8305604017383852,7.97949978732504e-05,,
47,1.0466,0.5365638261738711,0.5,0.9786281698102881,6.395400123437867e-05,,
48,1.0689,0.4051387816623955,0.5,0.6601150660519408,5.927500023972243e-05,,
49,1.0912,0.388334033557338,0.5,0.7155110768228596,5.6659999245312065e-05,,
50,1.1134,0.4905485735587289,0.5,0.8930302962013786,5.628899816656485e-05,,
50,1.1134,,,,,0.46704678609774575,0.8472222222222222
51,1.1357,0.4404756507674162,0.5,0.7896873644578705,8.00259986135643e-05,,
52,1.158,0.5810811881484953,0.5,0.9136285112208278,6.394400043063797e-05,,
53,1.1802,0.49201590439300696,0.5,1.0638732273731146,5.863399928784929e-05,,
54,1.2025,0.3799054428206592,0.5,0.8902374772556727,5.842400059918873e-05,,
55,1.2248,0.32360491719932577,0.5,0.5672211539862569,6.393400326487608e-05,,
55,1.2248,,,,,0.3447630614640827,0.9138888888888889
56,1.247,0.5408856710385446,0.5,0.9019033173333945,7.285199899342842e-05,,
57,1.2693,0.33534093286951416,0.5,0.668438996678981,0.0001267970001208596,,
58,1.2916,0.516075007108062,0.5,1.0848919769869838,6.666000263066962e-05,,
59,1.3138,0.732720610707598,0.5,1.720227155717616,6.07879992458038e-05,,
60,1.3361,0.4788750178047871,0.5,1.006396970756928,5.698099994333461e-05,,
60,1.3361,,,,,0.3556736273661705,0.9138888888888889
61,1.3584,0.4727807825953452,0.5,0.7329459782297213,8.576699838158675e-05,,
62,1.3807,0.4564365992932896,0.5,1.0061486213739605,6.314300117082894e-05,,
63,1.4029,0.32058702733474975,0.5,0.6598076513623277,5.909500032430515e-05,,
64,1.4252,0.3394044816393088,0.5,0.45097280703780007,6.546800068463199e-05,,
65,1.4475,0.3313352530527813,0.5,0.46282515409828323,5.839400182594545e-05,,
65,1.4475,,,,,0.33020534273521185,0.9111111111111111
